FK_DIM_TID;FK_DIM_TIME;VOLUM;PRIS;BELOP_KRAFT;Dag;Måned;År;Dato;UkedagNr;Ukedag;UkeHelg;Helligdag;Uke
20180311;23;3;0,34808;1,0442;11;3;2018;11.03.2018;7;Søndag;Helg;Helligdag;10
20180312;0;2;0,34492;0,6898;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;1;2;0,34357;0,6871;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;2;4;0,35287;1,4115;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;3;2;0,35478;0,7096;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;4;2;0,35248;0,705;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;5;3;0,36599;1,098;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;6;2;0,39847;0,7969;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;7;5;0,47301;2,3651;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;8;5;0,48365;2,4183;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;9;2;0,47895;0,9579;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;10;3;0,45903;1,3771;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;11;2;0,44293;0,8859;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;12;3;0,43115;1,2935;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;13;3;0,407;1,221;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;14;3;0,39905;1,1972;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;15;2;0,39924;0,7985;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;16;4;0,4071;1,6284;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;17;3;0,44992;1,3498;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;18;2;0,48135;0,9627;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;19;4;0,47848;1,9139;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;20;3;0,4047;1,2141;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;21;3;0,38046;1,1414;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;22;3;0,36025;1,0808;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180312;23;2;0,35124;0,7025;12;3;2018;12.03.2018;1;Mandag;Ukedag;Normaldag;11
20180313;0;2;0,35783;0,7157;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;1;4;0,3539;1,4156;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;2;2;0,34921;0,6984;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;3;3;0,34931;1,0479;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;4;3;0,35247;1,0574;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;5;3;0,36684;1,1005;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;6;3;0,38897;1,1669;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;7;4;0,40928;1,6371;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;8;4;0,3997;1,5988;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;9;3;0,39884;1,1965;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;10;2;0,39098;0,782;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;11;3;0,39117;1,1735;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;12;2;0,39242;0,7848;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;13;3;0,39021;1,1706;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;14;3;0,38782;1,1635;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;15;2;0,40075;0,8015;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;16;4;0,40094;1,6038;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;17;3;0,44109;1,3233;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;18;3;0,48784;1,4635;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;19;3;0,48085;1,4426;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;20;3;0,42068;1,262;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;21;2;0,40238;0,8048;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;22;3;0,37805;1,1342;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180313;23;3;0,3608;1,0824;13;3;2018;13.03.2018;2;Tirsdag;Ukedag;Normaldag;11
20180314;0;2;0,35554;0,7111;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;1;3;0,34874;1,0462;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;2;4;0,34826;1,393;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;3;2;0,34539;0,6908;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;4;3;0,35515;1,0655;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;5;3;0,37458;1,1237;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;6;3;0,43313;1,2994;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;7;5;0,5798;2,899;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;8;4;0,62171;2,4868;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;9;3;0,5931;1,7793;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;10;4;0,55474;2,219;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;11;2;0,49857;0,9971;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;12;3;0,46748;1,4024;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;13;4;0,44873;1,7949;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;14;2;0,44959;0,8992;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;15;4;0,45561;1,8224;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;16;3;0,44978;1,3493;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;17;3;0,48202;1,4461;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;18;3;0,58172;1,7452;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;19;4;0,55569;2,2228;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;20;3;0,43964;1,3189;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;21;5;0,39161;1,9581;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;22;4;0,36912;1,4765;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180314;23;2;0,36108;0,7222;14;3;2018;14.03.2018;3;Onsdag;Ukedag;Normaldag;11
20180315;0;3;0,36317;1,0895;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;1;3;0,35934;1,078;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;2;3;0,35905;1,0772;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;3;3;0,36393;1,0918;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;4;2;0,36852;0,737;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;5;3;0,38678;1,1603;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;6;3;0,39758;1,1927;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;7;4;0,3885;1,554;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;8;5;0,38228;1,9114;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;9;4;0,37626;1,505;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;10;2;0,37416;0,7483;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;11;2;0,37339;0,7468;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;12;4;0,37511;1,5004;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;13;2;0,37177;0,7435;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;14;3;0,37129;1,1139;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;15;2;0,3711;0,7422;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;16;4;0,38754;1,5502;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;17;6;0,40303;2,4182;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;18;4;0,41938;1,6775;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;19;6;0,4146;2,4876;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;20;5;0,39433;1,9717;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;21;5;0,39051;1,9526;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;22;4;0,37454;1,4982;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180315;23;3;0,36403;1,0921;15;3;2018;15.03.2018;4;Torsdag;Ukedag;Normaldag;11
20180316;0;3;0,35942;1,0783;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;1;3;0,35733;1,072;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;2;4;0,35666;1,4266;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;3;2;0,35695;0,7139;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;4;3;0,36208;1,0862;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;5;4;0,38574;1,543;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;6;3;0,40209;1,2063;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;7;5;0,44666;2,2333;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;8;5;0,46605;2,3303;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;9;4;0,44447;1,7779;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;10;2;0,42461;0,8492;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;11;4;0,41444;1,6578;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;12;3;0,4038;1,2114;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;13;4;0,39838;1,5935;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;14;4;0,39734;1,5894;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;15;4;0,39154;1,5662;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;16;3;0,38916;1,1675;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;17;3;0,40171;1,2051;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;18;4;0,41777;1,6711;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;19;4;0,40722;1,6289;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;20;4;0,39097;1,5639;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;21;5;0,37576;1,8788;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;22;4;0,36151;1,446;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180316;23;3;0,3598;1,0794;16;3;2018;16.03.2018;5;Fredag;Ukedag;Normaldag;11
20180317;0;3;0,3667;1,1001;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;1;4;0,36395;1,4558;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;2;3;0,36205;1,0862;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;3;3;0,35995;1,0799;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;4;3;0,35786;1,0736;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;5;4;0,36014;1,4406;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;6;3;0,36062;1,0819;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;7;3;0,36224;1,0867;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;8;3;0,3649;1,0947;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;9;5;0,36794;1,8397;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;10;5;0,36908;1,8454;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;11;4;0,36338;1,4535;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;12;6;0,35929;2,1557;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;13;5;0,35701;1,7851;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;14;3;0,35368;1,061;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;15;5;0,35292;1,7646;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;16;5;0,3534;1,767;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;17;5;0,36043;1,8022;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;18;5;0,37506;1,8753;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;19;6;0,37012;2,2207;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;20;4;0,359;1,436;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;21;3;0,35634;1,069;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;22;4;0,35758;1,4303;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180317;23;3;0,35425;1,0628;17;3;2018;17.03.2018;6;Lørdag;Helg;Normaldag;11
20180318;0;3;0,35851;1,0755;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;1;3;0,35557;1,0667;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;2;2;0,35433;0,7087;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;3;3;0,3549;1,0647;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;4;4;0,35481;1,4192;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;5;3;0,35272;1,0582;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;6;4;0,35433;1,4173;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;7;5;0,35604;1,7802;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;8;3;0,35633;1,069;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;9;3;0,35842;1,0753;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;10;4;0,35509;1,4204;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;11;3;0,3512;1,0536;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;12;3;0,3456;1,0368;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;13;4;0,34256;1,3702;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;14;3;0,34113;1,0234;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;15;5;0,34189;1,7095;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;16;4;0,34617;1,3847;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;17;4;0,35604;1,4242;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;18;3;0,38349;1,1505;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;19;4;0,38995;1,5598;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;20;5;0,37779;1,889;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;21;3;0,36146;1,0844;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;22;3;0,36146;1,0844;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180318;23;4;0,35367;1,4147;18;3;2018;18.03.2018;7;Søndag;Helg;Helligdag;11
20180319;0;5;0,35585;1,7793;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;1;4;0,35462;1,4185;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;2;3;0,35433;1,063;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;3;3;0,35348;1,0604;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;4;3;0,35357;1,0607;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;5;2;0,37485;0,7497;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;6;3;0,41426;1,2428;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;7;5;0,49584;2,4792;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;8;4;0,57067;2,2827;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;9;5;0,49508;2,4754;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;10;3;0,455;1,365;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;11;3;0,4342;1,3026;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;12;3;0,41027;1,2308;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;13;4;0,40115;1,6046;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;14;2;0,39403;0,7881;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;15;3;0,39052;1,1716;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;16;4;0,39099;1,564;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;17;2;0,40191;0,8038;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;18;5;0,42537;2,1269;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;19;3;0,39868;1,196;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;20;4;0,387;1,548;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;21;5;0,37988;1,8994;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;22;3;0,37532;1,126;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180319;23;2;0,35623;0,7125;19;3;2018;19.03.2018;1;Mandag;Ukedag;Normaldag;12
20180320;0;3;0,36194;1,0858;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;1;3;0,35489;1,0647;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;2;3;0,35623;1,0687;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;3;2;0,35537;0,7107;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;4;3;0,35632;1,069;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;5;3;0,36679;1,1004;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;6;3;0,39707;1,1912;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;7;3;0,47551;1,4265;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;8;4;0,47456;1,8982;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;9;3;0,41335;1,2401;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;10;3;0,41078;1,2323;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;11;4;0,40516;1,6206;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;12;3;0,40068;1,202;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;13;2;0,39716;0,7943;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;14;4;0,39412;1,5765;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;15;5;0,3924;1,962;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;16;4;0,39307;1,5723;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;17;2;0,43781;0,8756;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;18;3;0,54186;1,6256;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;19;3;0,60317;1,8095;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;20;5;0,47513;2,3757;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;21;5;0,43753;2,1877;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;22;2;0,39849;0,797;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180320;23;3;0,37698;1,1309;20;3;2018;20.03.2018;2;Tirsdag;Ukedag;Normaldag;12
20180321;0;4;0,37471;1,4988;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;1;4;0,37357;1,4943;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;2;4;0,37271;1,4908;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;3;2;0,37025;0,7405;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;4;2;0,37366;0,7473;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;5;3;0,38354;1,1506;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;6;3;0,40529;1,2159;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;7;3;0,47517;1,4255;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;8;3;0,47878;1,4363;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;9;4;0,45352;1,8141;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;10;3;0,42665;1,28;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;11;4;0,40263;1,6105;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;12;2;0,39864;0,7973;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;13;3;0,39171;1,1751;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;14;4;0,39028;1,5611;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;15;2;0,39171;0,7834;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;16;3;0,39256;1,1777;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;17;4;0,4051;1,6204;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;18;4;0,43586;1,7434;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;19;4;0,41288;1,6515;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;20;5;0,39731;1,9866;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;21;3;0,3918;1,1754;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;22;5;0,37015;1,8508;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180321;23;3;0,36322;1,0897;21;3;2018;21.03.2018;3;Onsdag;Ukedag;Normaldag;12
20180322;0;3;0,36332;1,09;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;1;3;0,36151;1,0845;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;2;2;0,35971;0,7194;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;3;3;0,36056;1,0817;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;4;3;0,36009;1,0803;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;5;3;0,36664;1,0999;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;6;2;0,37814;0,7563;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;7;4;0,40332;1,6133;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;8;5;0,41044;2,0522;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;9;2;0,40208;0,8042;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;10;2;0,39667;0,7933;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;11;2;0,39192;0,7838;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;12;3;0,38831;1,1649;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;13;3;0,38593;1,1578;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;14;2;0,39163;0,7833;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;15;2;0,40199;0,804;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;16;3;0,40123;1,2037;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;17;4;0,4037;1,6148;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;18;2;0,40778;0,8156;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
20180322;19;4;0,41462;1,6585;22;3;2018;22.03.2018;4;Torsdag;Ukedag;Normaldag;12
